id;name
1527;Баксан
1528;Баксигандж
1529;Баку
1530;Бакханнон
1531;Бакхтиарпур
1532;Бакэу
1533;Балабаново
1534;Балагандж
1535;Балагхат
1536;Балад
1537;Балака
1538;Балаклея
1539;Балаково
1540;Баламба
1541;Балангир
1542;Балараджа
1543;Балатонфюзфе
1544;Балатонфюред
1545;Балахна
1546;Балашиха
1547;Балашов
1548;Балбригган
1549;Балвы
1550;Балгони
1551;Балдоне
1552;Балевац
1553;Балеендах
1554;Балей
1555;Баленья
1556;Балесхвар
1557;Бали
1558;Балиаданги
1559;Балиаканди
1560;Баликпапан
1561;Балимо
1562;Балинген
1563;Балканабад
1564;Балкарсе
1565;Балларат
1566;Балленштедт
1567;Баллибей
1568;Балликасл
1569;Балликлер
1570;Баллимина
1571;Баллимони
1572;Баллина
1573;Баллинасло
1574;Баллинахинч
1575;Баллинколлиг
1576;Баллишаннон
1577;Баллокс-Харбор
1578;Балод
1579;Балодабазар
1580;Баложи
1581;Баломбо
1582;Балта
1583;Балтийск
1584;Балтим
1585;Балтимор
1586;Балтойи Воке
1587;Балх
1588;Балхаш
1589;Балхо
1590;Балчик
1591;Балш
1592;Балыкесир
1593;Балыкчы
1594;Бальбоа
1595;Бальзамо
1596;Бальфе
1597;Бальцан
1598;Бальцерс
1599;Бама
1600;Бамако
1601;Бамбари
1602;Бамберг
1603;Бамбеса
1604;Бамбу
1605;Баменда
1606;Бамиан
1607;Бамна
1608;Баназ
1609;Банамба
1610;Банана
1611;Банатски-Карловац
1612;Банбери
1613;Банбридж
1614;Бангалор
1615;Бангангте
1616;Бангар
1617;Бангасу
1618;Банги
1619;Бангил
1620;Бангкок
1621;Бангор
1622;Бангунтапан
1623;Банда-Ачех
1624;Банда-дель-Рио-Сали
1625;Бандаберг
1626;Бандар
1627;Бандар-Лампунг
1628;Бандар-Сери-Бегаван
1629;Бандаравела
1630;Бандарбан
1631;Бандера
1632;Банджар
1633;Банджаран
1634;Банджарбару
1635;Банджармасин
1636;Бандипора
1637;Бандо
1638;Бандон
1639;Бандоран
1640;Бандунг
1641;Бандунду
1642;Бандырма
1643;Банес
1644;Банжул
1645;Бани
1646;Баниачанг
1647;Баникоара
1648;Банка
1649;Банкет
1650;Банкрана
1651;Банкрофт
1652;Банкура
1653;Банкя
1654;Банлунг
1655;Банманкхи-Базар
1656;Банмо
1657;Банмыонтя
1658;Баннаин
1659;Банну
1660;Бановце-над-Бебравоу
1661;Банпхон
1662;Бансанг
1663;Банска-Бистрица
1664;Банска-Штьявница
1665;Банско
1666;Бантам
1667;Бантри
1668;Банф
1669;Банфора
1670;Банчарампур
1671;Баншкхали
1672;Баньерес
1673;Баньо
1674;Баньоле
1675;Баньос
1676;Баньуванги
1677;Баня
1678;Баня-Ковилача
1679;Баня-Лука
1680;Баодин
1681;Баоин
1682;Баолок
1683;Баоро
1684;Баотоу
1685;Баоцзи
1686;Баоцин
1687;Баошань
1688;Бапатла
1689;Бар
1690;Бар-Нанн
1691;Барабинск
1692;Бараде
1693;Барадеро
1694;Барайграм
1695;Барайя
1696;Барака
1697;Баракальдо
1698;Баракани
1699;Баракоа
1700;Барамулла
1701;Бараноа
1702;Барановичи
1703;Барановка
1704;Баранув-Сандомерский
1705;Барань
1706;Бараньяйн
1707;Бараолт
1708;Бараули
1709;Барахия
1710;Барбадас
1711;Барбакоас
1712;Барбар
1713;Барбастро
1714;Барбате
1715;Барбера-дель-Вальес
1716;Барберена
1717;Барби
1718;Барбигха
1719;Барбил
1720;Барбоса
1721;Барвала
1722;Барвенково
1723;Барвице
1724;Баргарх
1725;Баргас
1726;Баргойд
1727;Баргтехайде
1728;Баргуна
1729;Барда
1730;Бардеёв
1731;Бардера
1732;Бардо
1733;Бардстаун
1734;Барзингхаузен
1735;Бари
1736;Бариа
1737;Бариади
1738;Барика
1739;Баринас
1740;Барипада
1741;Барисал
1742;Баричара
1743;Барка
1744;Баркал
1745;Баркам
1746;Баркисимето
1747;Баркмер
1748;Барлекха
1749;Барлетта
1750;Барлинек
1751;Бармут
1752;Бармштедт
1753;Барнала
1754;Барнаул
1755;Барнстейбл
1756;Барнтруп
1757;Барпета
1758;Барпета-Роуд
1759;Барранка
1760;Барранка-де-Упия
1761;Барранкабермеха
1762;Барранкас
1763;Барранкилья
1764;Барранко-де-Лоба
1765;Барранко-Минас
1766;Барре-сити
1767;Баррейру
1768;Барри
1769;Баррос-Бланкос
1770;Барроу
1771;Барруалье
1772;Баррхед
1773;Барселона
1774;Барселуш
1775;Барстоу
1776;Барт
1777;Бартика
1778;Бартлетт
1779;Бартлсвилл
1780;Бартошице
1781;Бартын
1782;Баругхуту
1783;Барура
1784;Барут
1785;Баруун-Урт
1786;Баруэри
1787;Барх
1788;Бархатта
1789;Бархед
1790;Барцин
1791;Барчево
1792;Барыш
1793;Барэнту
1794;Бас-Лимбе
1795;Бас-Тер
1796;Басаван-Багевади
1797;Басайл
1798;Басанкусу
1799;Басар
1800;Басаури
1801;Басирпур
1802;Басоко
1803;Басра
1804;Бассано
1805;Бассе-Санта-Су
1806;Бассейн
1807;Бассен-Блё
1808;Бассила
1809;Бассум
1810;Бастан
1811;Бастер
1812;Бастия
1813;Бастонь
1814;Басудебпур
1815;Басьюн
1816;Бат
1817;Бат-Кхела
1818;Бат-Ям
1819;Бата
1820;Батавия
1821;Батайск
1822;Батак
1823;Батала
1824;Батам
1825;Батанг
1826;Батангафо
1827;Батановци
1828;Батерст
1829;Батиагхата
1830;Батие
1831;Баткен
1832;Батлер
1833;Батлфорд
1834;Батман
1835;Батна
1836;Батон-Руж
1837;Батрун
1838;Батталгази
1839;Баттамбанг
1840;Баттенберг
1841;Баттикалоа
1842;Баттипалья
1843;Бату
1844;Батуджаджар
1845;Батуми
1846;Батураджа
1847;Батури
1848;Батурин
1849;Батхинда
1850;Батшеба
1851;Бау-Бау
1852;Баукау
1853;Баумхольдер
1854;Баунаталь
1855;Баунах
1856;Баупхал
1857;Бауру
1858;Бауска
1859;Баута
1860;Баутцен
1861;Баучи
1862;Бафанг
1863;Бафата
1864;Бафвасенде
1865;Бафиа
1866;Бафило
1867;Бафра
1868;Бафулабе
1869;Бафусам
1870;Баффало
1871;Бахавалнагар
1872;Бахавалпур
1873;Бахадургандж
1874;Бахадургарх
1875;Бахарампур
1876;Бахарах
1877;Бахиа-Солано
1878;Бахла
1879;Бахмач
1880;Бахмут
1881;Бахо-Баудо
1882;Бахон
1883;Бахос-де-Аина
1884;Бахр-Дар
1885;Бахрайч
1886;Бахубал
1887;Бахче
1888;Бахчисарай
1889;Бач
1890;Бачжоу
1891;Бачжун
1892;Бачка-Паланка
1893;Бачка-Топола
1894;Бачки-Петровац
1895;Бачки-Ярак
1896;Башискеле
1897;Башкале
1898;Баштанка
1899;Баэна
1900;Бая-де-Арамэ
1901;Бая-де-Арьеш
1902;Бая-Маре
1903;Бая-Сприе
1904;Баягуана
1905;Баямо
1906;Баян
1907;Баян-Нур
1908;Баянхонгор
1909;Баят
1910;Бе-де-Эн
1911;Бе-Лазар
1912;Бе-Мао
1913;Бе-Сент-Анн
1914;Беаланана
1915;Беанибазар
1916;Беатрис
1917;Бебра
1918;Беверли
1919;Беверли-Хиллз
1920;Беверунген
1921;Бегес
1922;Бегль
1923;Бегоро
1924;Бегумгандж
1925;Бегусарай
1926;Бедбург
1927;Беджа
1928;Беджая
1929;Бедфорд
1930;Беёглу
1931;Бежа
1932;Бежецк
1933;Бежунь
1934;Безансон
1935;Бездружице
1936;Безигхайм
1937;Безон
1938;Безье
1939;Бей-дю-Томбо
1940;Бейкер
1941;Бейкерсфилд
1942;Бейла
1943;Бейлаган
1944;Бейлуль
1945;Бейнбридж-Айленд
1946;Бейонн
1947;Бейпазары
1948;Бейра
1949;Бейрут
1950;Бейт-Джала
1951;Бейт-Сахур
1952;Бейт-Шеан
1953;Бейт-Шемеш
1954;Бейтар-Илит
1955;Бейтаун
1956;Бейтсвилл
1957;Бейшехир
1958;Бейшо
1959;Беканкур
1960;Бекаси
1961;Бекбеле
1962;Беквай
1963;Бекешчаба
1964;Беккум
1965;Бекли
1966;Беклян
1967;Бексбах
1968;Бексон
1969;Бела Паланка
1970;Бела-под-Бездезем
1971;Бела-Црква
1972;Белабо
1973;Белайчхари
1974;Белалкасар
1975;Белангода
1976;Белановица
1977;Белапатфальва
1978;Белая Калитва
1979;Белая Холуница
1980;Белая Церковь
1981;Белвилл
1982;Белвью
1983;Белгаум
1984;Белгород
1985;Белгород-Днестровский
1986;Белград
1987;Белгрейд
1988;Белдиби
1989;Белебей
1990;Белёв
1991;Беледвейне
1992;Белёй
1993;Белен
1994;Белен-де-Бахира
1995;Белен-де-лос-Андакиес
1996;Белен-де-Умбрия
1997;Белен-де-Эскобар
1998;Белене
1999;Белжице
2000;Белз
2001;Бели-Манастир
2002;Бели-Поток
2003;Белиз
2004;Белинский
2005;Белиц
2006;Белица
2007;Белицкое
2008;Белишце
2009;Белкеррес
2010;Белкучи
2011;Белл
2012;Белл-Гарденс
2013;Белла-Виста
2014;Белладер
2015;Беллампалле
2016;Беллингхем
2017;Беллинцона
2018;Беллсхилл
2019;Беллуно
2020;Беллфлауэр
2021;Белль-Анс
2022;Бело-Поле
2023;Беловар
2024;Белово
2025;Белогорск
2026;Белоградчик
2027;Белозерск
2028;Белозерское
2029;Белоканы
2030;Белокуриха
2031;Беломорск
2032;Белоозёрск
2033;Белополье
2034;Белорецк
2035;Белореченск
2036;Белослав
2037;Белосток
2038;Белоусово
2039;Белоярский
2040;Белпахар
2041;Белтёрбет
2042;Белтон
2043;Белу-Оризонти
2044;Белу-Цирибихина
2045;Белуха
2046;Белфаст
2047;Белфорд-Рошу
2048;Белхатув
2049;Белый
2050;Бель-Виль
2051;Бель-Омбр
2052;Бель-Форч
2053;Бель-Эр
2054;Бельгерн
2055;Бельмира
2056;Бельмопан
2057;Бельо
2058;Бельск-Подляски
2059;Бельско-Бяла
2060;Бельтер
2061;Бельтран
2062;Бельфор
2063;Бельцы
2064;Белья-Виста
2065;Белья-Унион
2066;Белява
2067;Беляевка
2068;Бембереке
2069;Бембибре
2070;Беметара
2071;Бен-Арус
2072;Бен-Гардан
2073;Бен-Герир
2074;Бен-Слиман
2075;Бенавенте
2076;Бенагвасиль
2077;Бенакасон
2078;Бенатки-над-Йизероу
2079;Бенгази
2080;Бенгела
2081;Бенгкулу
2082;Бенд
2083;Бендер-Аббас
2084;Бендерн
2085;Бендеры
2086;Бендзин
2087;Бендиго
2088;Бендорф
2089;Бене
2090;Беневенто
2091;Бенетусер
2092;Бенешов
2093;Бени
2094;Бени-Валид
